track_uri,track_name,artist_uri_1,artist_uri_2,artist_uri_3,artist_uri_4,artist_uri_5,artist_uri_6,artist_uri_7,artist_name_1,artist_name_2,artist_name_3,artist_name_4,artist_name_5,artist_name_6,artist_name_7,album_uri,album_name,album_artist_uri_1,album_artist_uri_2,album_artist_uri_3,album_artist_name_1,album_artist_name_2,album_artist_name_3,album_release_date,album_image_url,track_number,duration,track_preview_url,explicit,popularity
spotify:track:4UQMOPSUVJVicIQzjAcRRZ,Champion,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4SZko61aMnmgvNhfhgTuD3,Graduation,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2007-09-11,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,2,02:48,https://p.scdn.co/mp3-preview/fcc56730baed5c5e74cd4acf2c8382206ac3b7bd?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,72
spotify:track:0j2T0R9dR9qdJYsB7ciXhf,Stronger,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4SZko61aMnmgvNhfhgTuD3,Graduation,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2007-09-11,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,3,05:12,https://p.scdn.co/mp3-preview/23771e17f5cc8853beee8ffee1ddc99fdefbcfa1?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,83
spotify:track:7rbECVPkY5UODxoOUVKZnA,I Wonder,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4SZko61aMnmgvNhfhgTuD3,Graduation,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2007-09-11,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,4,04:03,https://p.scdn.co/mp3-preview/24212d58ab707466d9f4c279266ef523b1e2d48c?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,82
spotify:track:4ZPdLEztrlZqbJkgHNw54L,Good Life,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:3aQeKQSyrW4qWr35idm0cy,,,,,,Kanye West, T-Pain,,,,,,spotify:album:4SZko61aMnmgvNhfhgTuD3,Graduation,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2007-09-11,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,5,03:27,https://p.scdn.co/mp3-preview/6fa537a2b6f7ae23bb56b74d108843ae677ee762?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,75
spotify:track:0mEdbdeRFQwBhN4xfyIeUM,Can't Tell Me Nothing,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4SZko61aMnmgvNhfhgTuD3,Graduation,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2007-09-11,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,6,04:32,https://p.scdn.co/mp3-preview/6486e11dec3e3483643646ddd486e29243bf050f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,79
spotify:track:7387VaiHpOsSIZ5nmjseya,Barry Bonds,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:55Aa2cqylxrFIXC767Z865,,,,,,Kanye West, Lil Wayne,,,,,,spotify:album:4SZko61aMnmgvNhfhgTuD3,Graduation,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2007-09-11,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,7,03:24,https://p.scdn.co/mp3-preview/73e96cf2f7767d8959d5b8ceef8ca4b42919d2ab?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,63
spotify:track:7DRuzSlhjKadgdsQRYZ0tr,Drunk and Hot Girls,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0Mz5XE0kb1GBnbLQm2VbcO,,,,,,Kanye West, Mos Def,,,,,,spotify:album:4SZko61aMnmgvNhfhgTuD3,Graduation,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2007-09-11,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,8,05:13,https://p.scdn.co/mp3-preview/9fb358615146f7c8cb7649f45626c65551c6ab15?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,62
spotify:track:5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7u6LfVyYpEzMpHLL7jTyvU,,,,,,Kanye West, Dwele,,,,,,spotify:album:4SZko61aMnmgvNhfhgTuD3,Graduation,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2007-09-11,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,9,03:58,https://p.scdn.co/mp3-preview/d38ae6065e49e89f94296b4e693334dec73f09ba?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,85
spotify:track:0NrtwAmRAdLxua31SzHvXr,Everything I Am,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:6GEykX11lQqp92UVOQQCC7,,,,,,Kanye West, DJ Premier,,,,,,spotify:album:4SZko61aMnmgvNhfhgTuD3,Graduation,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2007-09-11,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,10,03:48,https://p.scdn.co/mp3-preview/eda735feff7e9456f8dd89b695f524bec4b8a513?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,75
spotify:track:0lWjRSzq5chA9fps3pM8Zr,The Glory,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4SZko61aMnmgvNhfhgTuD3,Graduation,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2007-09-11,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,11,03:33,https://p.scdn.co/mp3-preview/d96e38c540bcf135a96eb2f5b02828c11d3b83ed?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,65
spotify:track:4iz9lGMjU1lXS51oPmUmTe,Homecoming,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0LQoZQIV0mIs0y0XQb0Sw2,,,,,,Kanye West, Chris Martin,,,,,,spotify:album:4SZko61aMnmgvNhfhgTuD3,Graduation,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2007-09-11,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,12,03:23,https://p.scdn.co/mp3-preview/cc036ba37aa8c2486958dfde4c3e4980a090c27a?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,81
spotify:track:2L47m9erkB5KBZcaqWtYen,Big Brother,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4SZko61aMnmgvNhfhgTuD3,Graduation,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2007-09-11,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,13,04:48,https://p.scdn.co/mp3-preview/b5bbc68c10143653e6876fba8d260f32f7321386?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,63
spotify:track:3bhyo2ED5Yd4RLydQBDtD6,Good Night,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0Mz5XE0kb1GBnbLQm2VbcO, spotify:artist:1i4q97Tz8xmGWJps51J7WT,,,,,Kanye West, Mos Def, Albe Back,,,,,spotify:album:4SZko61aMnmgvNhfhgTuD3,Graduation,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2007-09-11,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,14,03:06,https://p.scdn.co/mp3-preview/ab11b00ea30e1b6d72342545b739d2d626bea005?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,62
spotify:track:5e5MKPtJuFb8NaeSEyV5gD,Say You Will,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2008-11-24,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18,1,06:18,https://p.scdn.co/mp3-preview/43c5cb4b9b194d3cfa692898fd2cf44ea874bca0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57
spotify:track:3F18I7LhWKxlf1PytSoTBH,Welcome To Heartbreak,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0fA0VVWsXO9YnASrzqfmYu,,,,,,Kanye West, Kid Cudi,,,,,,spotify:album:3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2008-11-24,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18,2,04:23,https://p.scdn.co/mp3-preview/37db4e51c72053ad7b54a33b43436dde7ab0a353?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62
spotify:track:4EWCNWgDS8707fNSZ1oaA5,Heartless,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2008-11-24,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18,3,03:31,https://p.scdn.co/mp3-preview/bb460fa9421078d42e61eac9e99a934ec78735ac?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,86
spotify:track:0m3Ze0cy8qBHSsV2exAfCw,Amazing,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:4yBK75WVCQXej1p04GWqxH,,,,,,Kanye West, Jeezy,,,,,,spotify:album:3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2008-11-24,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18,4,03:58,https://p.scdn.co/mp3-preview/b9b8c923695ccf2664848cb2f6f9bb7eb8ca4d3a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65
spotify:track:1kxeWHF9PrCVZHvVskv8lg,Love Lockdown,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2008-11-24,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18,5,04:30,https://p.scdn.co/mp3-preview/8dde8bacbe730c867d1d6e5e5aa75f3324825870?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66
spotify:track:0w2piYWj1F2bzUftzGJgK9,Paranoid,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:1zV9UjTUevjp5VUddqIUUn,,,,,,Kanye West, Mr Hudson,,,,,,spotify:album:3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2008-11-24,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18,6,04:38,https://p.scdn.co/mp3-preview/8ac8006b7fe10e4965d08b92a6e1aa0233719629?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64
spotify:track:02LAK7qT1wya0klSeNO96f,RoboCop,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2008-11-24,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18,7,04:34,https://p.scdn.co/mp3-preview/344317de411b646200223a3988afb3fdb22e6850?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,56
spotify:track:6j8gTlbhj9KJSeypNcNAS9,Street Lights,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2008-11-24,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18,8,03:10,https://p.scdn.co/mp3-preview/b4af3ea4d2370af03322268ebe104462253fe4e0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62
spotify:track:1nNPoG2hygEvrFGlHdhvJ9,Bad News,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2008-11-24,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18,9,03:59,https://p.scdn.co/mp3-preview/3dc71b704ce7e5d1fa0eb468495e72da5fe08c57?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,56
spotify:track:5zuoz1NBnpoHK6g5sbEH8F,See You In My Nightmares,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:55Aa2cqylxrFIXC767Z865,,,,,,Kanye West, Lil Wayne,,,,,,spotify:album:3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2008-11-24,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18,10,04:18,https://p.scdn.co/mp3-preview/be3cf59e800d0adae0c7fa93252a306e33cc9dee?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57
spotify:track:2RRFTLIglxHgAYQzsSLI4Y,Coldest Winter,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2008-11-24,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18,11,02:44,https://p.scdn.co/mp3-preview/8f1ceeaa672e83805c0604152c9f780988d39b9f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58
spotify:track:6giHsGo1eSYZSXKdNwTC62,Pinocchio Story,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2008-11-24,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18,12,06:02,https://p.scdn.co/mp3-preview/77e5f3021f497fdff29e2a73777caba277ab93d1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,50
spotify:track:3BWHyuFpeNlbPLSyxNuTjp,Paranoid - NEW Mix,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:1zV9UjTUevjp5VUddqIUUn, spotify:artist:5phOCTS0ZqbZGVXdpG6rLu,,,,,Kanye West, Mr Hudson, Jeff Bhasker,,,,,spotify:album:0GAyWmXVYXKFknfJk3645G,Paranoid,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2009-01-01,https://i.scdn.co/image/ab67616d0000b273be728739a03b5979dd82160d,1,04:46,https://p.scdn.co/mp3-preview/88556f3667da668725594220a45e0bdb5155dfef?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,25
spotify:track:7yNK27ZTpHew0c55VvIJgm,Dark Fantasy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2010-11-22,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,1,04:41,https://p.scdn.co/mp3-preview/f87ec38300ad1524ccb00cb2b451dd8350ee3cb4?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,72
spotify:track:23SZWX2IaDnxmhFsSLvkG2,Gorgeous,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0fA0VVWsXO9YnASrzqfmYu, spotify:artist:2yQf6b8hxahZaT5dHlWaB1,,,,,Kanye West, Kid Cudi, Raekwon,,,,,spotify:album:20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2010-11-22,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,2,05:58,https://p.scdn.co/mp3-preview/6df73b94e207fc5f9d4ca68b7ca87b2c5a52f944?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,71
spotify:track:2gZUPNdnz5Y45eiGxpHGSc,POWER,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2010-11-22,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,3,04:53,https://p.scdn.co/mp3-preview/e1314517967d607ddfceed56d8cc12d56caa2d67?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,79
spotify:track:4D6TpthzUVNTjWQqfBW5Kb,All Of The Lights (Interlude),spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2010-11-22,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,4,01:02,https://p.scdn.co/mp3-preview/893e33b805547870480c0106bc2d51932a64f955?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,60
spotify:track:22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2010-11-22,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,5,05:00,https://p.scdn.co/mp3-preview/92e2009566e3c32776a77b63bbbe3bc25f1bd3f7?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,76
spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,Monster,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:1sBkRIssrMs1AbVkOJbc7a, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,,,Kanye West, JAY-Z, Rick Ross, Nicki Minaj, Bon Iver,,,spotify:album:20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2010-11-22,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,6,06:19,https://p.scdn.co/mp3-preview/c317bb182680911a495b2ae0cb3ffe148ad82b55?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,72
spotify:track:6K07Ahf6V7CAQn0ikrOztl,So Appalled,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:0ONHkAv9pCAFxb0zJwDNTy, spotify:artist:18HVMQsV3tINaTyzT5UIjH, spotify:artist:2cADQgiLMjNhbsfeN52Bf3, spotify:artist:4iCwCMnqsNZ6atvRiADgtn,,Kanye West, JAY-Z, Pusha T, CyHi, Swizz Beatz, RZA,,spotify:album:20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2010-11-22,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,7,06:38,https://p.scdn.co/mp3-preview/adb5ca968d4b25ff73203e91fa7d234730b12d9f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,62
spotify:track:1UGD3lW3tDmgZfAVDh6w7r,Devil In A New Dress,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:1sBkRIssrMs1AbVkOJbc7a,,,,,,Kanye West, Rick Ross,,,,,,spotify:album:20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2010-11-22,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,8,05:52,https://p.scdn.co/mp3-preview/489d400f790464626a8befb74e35a57f71b1175a?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,79
spotify:track:3DK6m7It6Pw857FcQftMds,Runaway,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0ONHkAv9pCAFxb0zJwDNTy,,,,,,Kanye West, Pusha T,,,,,,spotify:album:20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2010-11-22,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,9,09:08,https://p.scdn.co/mp3-preview/212c77f6f0e512ff7af33d1fd1a81e7350cf2ae6?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,80
spotify:track:3rCNmRonlHN1TXQLcG3dSk,Hell Of A Life,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2010-11-22,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,10,05:28,https://p.scdn.co/mp3-preview/9a616ef5b37a1a67ab4de1f69e53a0d1ccbbb822?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,63
spotify:track:4EndPA8b6FDWYp1RgsnLEB,Blame Game,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,,,,,,Kanye West, John Legend,,,,,,spotify:album:20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2010-11-22,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,11,07:50,https://p.scdn.co/mp3-preview/6e1aa6a2439916c511adc8f9e17465f5fd33d00f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,62
spotify:track:2Im64pIz6m0EJKdUe6eZ8r,Lost In The World,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,,,,,,Kanye West, Bon Iver,,,,,,spotify:album:20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2010-11-22,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,12,04:17,https://p.scdn.co/mp3-preview/dcacfe9e411c5639b700756e33391c73bcb304a6?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,64
spotify:track:4e5IPJxSGVWPsaxQzdRseN,Who Will Survive In America,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2010-11-22,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,13,01:38,https://p.scdn.co/mp3-preview/ec598c8e2bed9dae76b2da53ccaab8655214d197?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,54
spotify:track:3Osd3Yf8K73aj4ySn6LrvK,No Church In The Wild,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:2h93pZq0e7k5yf4dywlkpM, spotify:artist:1W3FSF1BLpY3hlVIgvenLz,,,,JAY-Z, Kanye West, Frank Ocean, The-Dream,,,,spotify:album:2P2Xwvh2xWXIZ1OWY9S9o5,Watch The Throne (Deluxe),spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,JAY-Z, Kanye West,,2011-08-08,https://i.scdn.co/image/ab67616d0000b2734a767758e8ebe2443591c9fd,1,04:33,https://p.scdn.co/mp3-preview/1f5b1212e131fa447758e8f3a537965b7fe9ce53?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,77
spotify:track:08T26i7SErk6jCDTW7uUFI,Lift Off,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:6vWDO969PvNqNYHIOW5v0m,,,,,JAY-Z, Kanye West, Beyoncé,,,,,spotify:album:2P2Xwvh2xWXIZ1OWY9S9o5,Watch The Throne (Deluxe),spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,JAY-Z, Kanye West,,2011-08-08,https://i.scdn.co/image/ab67616d0000b2734a767758e8ebe2443591c9fd,2,04:26,https://p.scdn.co/mp3-preview/7cd36b6f19e725eab59949c69a9c102a234246b4?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,57
spotify:track:4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,JAY-Z, Kanye West,,,,,,spotify:album:2P2Xwvh2xWXIZ1OWY9S9o5,Watch The Throne (Deluxe),spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,JAY-Z, Kanye West,,2011-08-08,https://i.scdn.co/image/ab67616d0000b2734a767758e8ebe2443591c9fd,3,03:39,https://p.scdn.co/mp3-preview/49d55955f149ab57e0ac8bbe37d3bb4e6b4eeecb?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,85
